AllowIPNPayment,AllowOnlinePayment,AllowOnlineCreditCardPayment,AllowOnlineACHPayment,AllowOnlinePayPalPayment,AllowOnlineAffirmPayment,domain,sparse,Id,SyncToken,MetaData,CustomField,DocNumber,TxnDate,CurrencyRef,LinkedTxn,Line,TxnTaxDetail,CustomerRef,CustomerMemo,BillAddr,ShipAddr,FreeFormAddress,SalesTermRef,DueDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,TaxExemptionRef,ShipFromAddr,PaymentRefNum,DepartmentRef,BillEmail,PrivateNote,CustomerId,CustomerName,Overdue,Month,LineItemCount,City,State,SalesClass,SalesItem,Revenue,RevenueBalance
False,False,False,False,False,False,QBO,False,1000,1,"{'CreateTime': '2025-08-20T06:00:24-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:24-07:00'}",[],13305,2024-07-29,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '1001', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.5025, 5026, 5027', 'Amount': 3450.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041712', 'name': 'USL South'}, 'UnitPrice': 1.85, 'Qty': 1865, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 3450.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '13', 'name': 'BPX Production Company'}",,"{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-09-27,3450.25,False,NotSet,NotSet,0.0,{},,,,,INV # 11198,13,BPX Production Company,False,2024-07-01,1,Houston,TX,USL South,Evaporation VOX 150,3450.25,0.0
False,False,False,False,False,False,QBO,False,998,1,"{'CreateTime': '2025-08-20T06:00:22-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:23-07:00'}",[],13304,2024-07-29,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '999', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.5019, 5020, 5021', 'Amount': 2282.9, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041712', 'name': 'USL South'}, 'UnitPrice': 1.85, 'Qty': 1234, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 2282.9, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '13', 'name': 'BPX Production Company'}",,"{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-09-27,2282.9,False,NotSet,NotSet,0.0,{},,,,,INV # 11197,13,BPX Production Company,False,2024-07-01,1,Houston,TX,USL South,Evaporation VOX 150,2282.9,0.0
False,False,False,False,False,False,QBO,False,996,1,"{'CreateTime': '2025-08-20T06:00:21-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:22-07:00'}",[],13303,2024-07-29,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '997', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.4002, 4007, 5010, 5011', 'Amount': 3966.6, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 2.2, 'Qty': 1803, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 3966.6, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '11', 'name': 'Anschutz Exploration Corporation'}",,"{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}","{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}",False,,2024-08-28,3966.6,False,NotSet,NotSet,0.0,{},,,,,INV # 11196,11,Anschutz Exploration Corporation,False,2024-07-01,1,Denver,CO,USL West,Evaporation VOX 150,3966.6,0.0
False,False,False,False,False,False,QBO,False,994,1,"{'CreateTime': '2025-08-20T06:00:20-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:20-07:00'}",[],13302,2024-07-29,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '995', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.2006, 3003, 3004, 3006', 'Amount': 3856.6, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 2.2, 'Qty': 1753, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 3856.6, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '11', 'name': 'Anschutz Exploration Corporation'}",,"{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}","{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}",False,,2024-08-28,3856.6,False,NotSet,NotSet,0.0,{},,,,,INV # 11195,11,Anschutz Exploration Corporation,False,2024-07-01,1,Denver,CO,USL West,Evaporation VOX 150,3856.6,0.0
False,False,False,False,False,False,QBO,False,992,1,"{'CreateTime': '2025-08-20T06:00:19-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:19-07:00'}",[],13301,2024-07-22,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '993', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.5023, 5024', 'Amount': 2203.35, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 1.85, 'Qty': 1191, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Id': '2', 'LineNum': 2, 'Description': 'Johnson County WY 5%', 'Amount': 110.17, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '12', 'name': 'Sales Tax'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 0, 'Qty': 0, 'ItemAccountRef': {'value': '22', 'name': '21000 Sales Tax Payable'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 2313.52, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '15', 'name': 'EOG Resources, Inc'}",,"{'Id': '58', 'Line1': 'P.O. BOX 4362', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77210-4362'}","{'Id': '58', 'Line1': 'P.O. BOX 4362', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77210-4362'}",False,,2024-08-21,2313.52,False,NotSet,NotSet,0.0,{},,,,,INV # 11194,15,"EOG Resources, Inc",False,2024-07-01,2,Houston,TX,USL West,Evaporation VOX 150,2313.52,0.0
False,False,False,False,False,False,QBO,False,990,1,"{'CreateTime': '2025-08-20T06:00:17-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:18-07:00'}",[],13300,2024-07-22,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '991', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.5025, 5026, 5027', 'Amount': 2673.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041712', 'name': 'USL South'}, 'UnitPrice': 1.85, 'Qty': 1445, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 2673.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '13', 'name': 'BPX Production Company'}",,"{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-09-20,2673.25,False,NotSet,NotSet,0.0,{},,,,,INV # 11193,13,BPX Production Company,False,2024-07-01,1,Houston,TX,USL South,Evaporation VOX 150,2673.25,0.0
False,False,False,False,False,False,QBO,False,988,1,"{'CreateTime': '2025-08-20T06:00:16-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:16-07:00'}",[],13299,2024-07-22,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '989', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.5020, 5021', 'Amount': 745.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041712', 'name': 'USL South'}, 'UnitPrice': 1.85, 'Qty': 403, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 745.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '13', 'name': 'BPX Production Company'}",,"{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-09-20,745.55,False,NotSet,NotSet,0.0,{},,,,,INV # 11192,13,BPX Production Company,False,2024-07-01,1,Houston,TX,USL South,Evaporation VOX 150,745.55,0.0
False,False,False,False,False,False,QBO,False,986,1,"{'CreateTime': '2025-08-20T06:00:15-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:15-07:00'}",[],13298,2024-07-22,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '987', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.4007, 5010, 5011', 'Amount': 2048.2, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 2.2, 'Qty': 931, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 2048.2, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '11', 'name': 'Anschutz Exploration Corporation'}",,"{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}","{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}",False,,2024-08-21,2048.2,False,NotSet,NotSet,0.0,{},,,,,INV # 11191,11,Anschutz Exploration Corporation,False,2024-07-01,1,Denver,CO,USL West,Evaporation VOX 150,2048.2,0.0
False,False,False,False,False,False,QBO,False,984,1,"{'CreateTime': '2025-08-20T06:00:14-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:14-07:00'}",[],13297,2024-07-22,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '985', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.2006, 3003, 3004, 3006', 'Amount': 4138.2, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 2.2, 'Qty': 1881, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 4138.2, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '11', 'name': 'Anschutz Exploration Corporation'}",,"{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}","{'Id': '43', 'Line1': '555 17th Street, Suite 2400', 'City': 'Denver', 'Country': 'United States', 'CountrySubDivisionCode': 'CO', 'PostalCode': '80202'}",False,,2024-08-21,4138.2,False,NotSet,NotSet,0.0,{},,,,,INV # 11190,11,Anschutz Exploration Corporation,False,2024-07-01,1,Denver,CO,USL West,Evaporation VOX 150,4138.2,0.0
False,False,False,False,False,False,QBO,False,982,1,"{'CreateTime': '2025-08-20T06:00:13-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:13-07:00'}",[],13296,2024-07-16,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '983', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'DeMobilization Cost for 3 Units @$2000', 'Amount': 1500.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Mobilization/Demobilization VOX 150'}, 'ClassRef': {'value': '1041712', 'name': 'USL South'}, 'UnitPrice': 0, 'Qty': 0, 'ItemAccountRef': {'value': '1150040061', 'name': '41010 Sales/ Revenue VOX 150:Mob Demob Revenue VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 1500.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '13', 'name': 'BPX Production Company'}",,"{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '39', 'Line1': '501 Westlake Park Boulevard', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-07-16,1500.0,False,NotSet,NotSet,0.0,{},,,,,INV # 11189,13,BPX Production Company,False,2024-07-01,1,Houston,TX,USL South,Mobilization/Demobilization VOX 150,1500.0,0.0
False,False,False,False,False,False,QBO,False,980,1,"{'CreateTime': '2025-08-20T06:00:11-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:11-07:00'}",[],13295,2024-07-16,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '981', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Prepaid Invoice', 'Amount': 30000.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Prepaid Deposit'}, 'ClassRef': {'value': '1041711', 'name': 'USL East'}, 'UnitPrice': 0, 'Qty': 0, 'ItemAccountRef': {'value': '6', 'name': '22600 Deferred Revenue'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 30000.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '33', 'name': 'EQT Production Company'}",,"{'Id': '48', 'Line1': '625 Liberty Avenue, Suite 1700', 'City': 'Pittsburgh', 'Country': 'United States', 'CountrySubDivisionCode': 'PA', 'PostalCode': '15222-3111'}","{'Id': '48', 'Line1': '625 Liberty Avenue, Suite 1700', 'City': 'Pittsburgh', 'Country': 'United States', 'CountrySubDivisionCode': 'PA', 'PostalCode': '15222-3111'}",False,,2024-07-16,30000.0,False,NotSet,NotSet,0.0,{},,,,,INV # 11188,33,EQT Production Company,False,2024-07-01,1,Pittsburgh,PA,USL East,Prepaid Deposit,0.0,0.0
False,False,False,False,False,False,QBO,False,978,1,"{'CreateTime': '2025-08-20T06:00:09-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:10-07:00'}",[],13294,2024-07-15,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '979', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.4009, 5006', 'Amount': 3451.8, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 2.2, 'Qty': 1569, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Id': '2', 'LineNum': 2, 'Description': 'Laramie county WY 6%', 'Amount': 207.11, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '12', 'name': 'Sales Tax'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 0, 'Qty': 0, 'ItemAccountRef': {'value': '22', 'name': '21000 Sales Tax Payable'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 3658.91, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '14', 'name': 'Longs Peak Resources, LLC'}",,"{'Id': '5044', 'Line1': '575 N. Dairy Ashford Suite 210', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '5044', 'Line1': '575 N. Dairy Ashford Suite 210', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-08-14,3658.91,False,NotSet,NotSet,0.0,{},,,,,INV # 11187,14,"Longs Peak Resources, LLC",False,2024-07-01,2,Houston,TX,USL West,Evaporation VOX 150,3658.9100000000003,0.0
False,False,False,False,False,False,QBO,False,976,1,"{'CreateTime': '2025-08-20T06:00:08-07:00', 'LastModifiedByRef': {'value': '9341455164311404'}, 'LastUpdatedTime': '2025-08-20T06:00:08-07:00'}",[],13293,2024-07-15,"{'value': 'USD', 'name': 'United States Dollar'}","[{'TxnId': '977', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'VOX 4.4003', 'Amount': 1733.6, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Evaporation VOX 150'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 2.2, 'Qty': 788, 'ItemAccountRef': {'value': '27', 'name': '41030 Sales/ Revenue VOX 150:Evaporation Revenues VOX 150'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Id': '2', 'LineNum': 2, 'Description': 'Laramie county WY 6%', 'Amount': 104.02, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '12', 'name': 'Sales Tax'}, 'ClassRef': {'value': '1041713', 'name': 'USL West'}, 'UnitPrice': 0, 'Qty': 0, 'ItemAccountRef': {'value': '22', 'name': '21000 Sales Tax Payable'}, 'TaxCodeRef': {'value': 'NON'}, 'TaxClassificationRef': {}}, 'CustomExtensions': []}, {'Amount': 1837.62, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]","{'TxnTaxCodeRef': {'value': '3'}, 'TotalTax': 0, 'TaxLine': [{'Amount': 0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 6.25, 'NetAmountTaxable': 0}}]}","{'value': '14', 'name': 'Longs Peak Resources, LLC'}",,"{'Id': '5044', 'Line1': '575 N. Dairy Ashford Suite 210', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}","{'Id': '5044', 'Line1': '575 N. Dairy Ashford Suite 210', 'City': 'Houston', 'Country': 'United States', 'CountrySubDivisionCode': 'TX', 'PostalCode': '77079'}",False,,2024-08-14,1837.62,False,NotSet,NotSet,0.0,{},,,,,INV # 11186,14,"Longs Peak Resources, LLC",False,2024-07-01,2,Houston,TX,USL West,Evaporation VOX 150,1837.62,0.0
